word,en,meaning,sentence,reading,romaji,synonyms,language
necesario,necessary,Required,No es **necesario** pagar ahora. — It is not **necessary** to pay now.,,,,es
libre,free/available,Not occupied/Liberty,¿Estás **libre** esta tarde? — Are you **free** this afternoon?,,,,es
especial,special,Unique,Es un día muy **especial**. — It is a very **special** day.,,,,es
real,real/royal,Actual/Monarchy,Basado en un hecho **real**. — Based on a **real** event.,,,,es
común,common,Frequent/Shared,Es un error muy **común**. — It is a very **common** mistake.,,,,es
época,epoch/time period,Era,"En esa **época** no había internet. — In that **time**, there was no internet.",,,,es
etapa,stage/phase,Step in a process,Una nueva **etapa** de mi vida. — A new **stage** of my life.,,,,es
sitio,place/site,Location/Webpage,Busca un **sitio** para aparcar. — Look for a **place** to park.,,,,es
espacio,space,Room/Area,No hay suficiente **espacio**. — There isn’t enough **space**.,,,,es
fondo,bottom/background,Deepest part,Las llaves están al **fondo**. — The keys are at the **bottom**.,,,,es
máquina,machine,Mechanical device,La **máquina** está rota. — The **machine** is broken.,,,,es
botella,bottle,Liquid container,Una **botella** de vino. — A **bottle** of wine.,,,,es
cuadro,painting/square,Art piece,Me gusta ese **cuadro**. — I like that **painting**.,,,,es
gente,people,Group of humans,Hay mucha **gente** aquí. — There are many **people** here.,,,,es
pueblo,town/the people,Small village/Nation,Vivo en un **pueblo** pequeño. — I live in a small **town**.,,,,es
idioma,language,Tongue,¿Qué **idiomas** hablas? — What **languages** do you speak?,,,,es
conversación,conversation,Dialogue,Tuvimos una **conversación** larga. — We had a long **conversation**.,,,,es
llamada,call,Phone contact,Tengo una **llamada** perdida. — I have a missed **call**.,,,,es
sobre todo,especially/above all,Mainly,"Me gusta viajar, **sobre todo** a la playa. — I like traveling, **especially** to the beach.",,,,es
por último,finally/lastly,Final point,"Y **por último**, gracias a todos. — And **lastly**, thanks to everyone.",,,,es
amar,to love,Affection/Romantic feeling,Te **amo** mucho. — I **love** you very much.,,,,es
abrir,to open,To unclose/Access,**Abre** la ventana. — **Open** the window.,,,,es
acabar,to finish/end,To complete/Terminate,Acabo de **acabar** el trabajo. — I just **finished** the work.,,,,es
acordar,to agree/remember,To reach agreement/Recall,No me **acuerdo** de eso. — I don't **remember** that.,,,,es
actuar,to act/perform,To take action/Perform,Ella **actúa** en la película. — She **acts** in the movie.,,,,es
afectar,to affect,To influence/Impact,Esto no me **afecta**. — This doesn't **affect** me.,,,,es
agarrar,to grab/hold,To seize/Grasp,**Agarra** mi mano. — **Grab** my hand.,,,,es
ajustar,to adjust/fit,To modify/Adapt,Necesito **ajustar** la ropa. — I need to **adjust** the clothes.,,,,es
alcanzar,to reach/achieve,To attain/Obtain,Quiero **alcanzar** mis sueños. — I want to **reach** my dreams.,,,,es
alegrar,to make happy,To gladden/Cheer up,Te **alegra** verme. — It makes you **happy** to see me.,,,,es
alejar,to move away,To distance/Remove,**Aleja** el perro. — **Move** the dog **away**.,,,,es
almacenar,to store,To keep/Archive,Necesitamos **almacenar** comida. — We need to **store** food.,,,,es
alquilar,to rent,To lease/Hire,Quiero **alquilar** una casa. — I want to **rent** a house.,,,,es
alzar,to raise/lift,To elevate/Hoist,**Alza** tu mano. — **Raise** your hand.,,,,es
andar,to walk,To go on foot/Travel,**Ando** por el parque. — I **walk** through the park.,,,,es
animar,to encourage,To cheer on/Motivate,Te **animo** a intentarlo. — I **encourage** you to try.,,,,es
anochecer,to become night,Nightfall/Dusk,"Cuando **anochece**, regreso a casa. — When it **gets dark**, I return home.",,,,es
anticipar,to anticipate,To expect/Foresee,Voy a **anticipar** el resultado. — I am going to **anticipate** the result.,,,,es
anular,to cancel/annul,To void/Invalidate,Voy a **anular** la cita. — I am going to **cancel** the appointment.,,,,es
anunciar,to announce,To proclaim/Declare,Voy a **anunciar** la noticia. — I am going to **announce** the news.,,,,es
anzuelo,fish hook,Fishing device,El pez se tragó el **anzuelo**. — The fish swallowed the **hook**.,,,,es
apacible,peaceful/mild,Calm/Gentle,El clima es muy **apacible**. — The weather is very **mild**.,,,,es
apaciguar,to calm/soothe,To pacify/Quiet,Necesito **apaciguar** la situación. — I need to **calm** the situation.,,,,es
apagador,light switch,Switch/Control,El **apagador** está en la pared. — The **switch** is on the wall.,,,,es
apagón,blackout/power outage,Loss of electricity,Hubo un **apagón** anoche. — There was a **blackout** last night.,,,,es
apagar,to turn off,To extinguish/Shut down,"Por favor, **apaga** la luz. — Please **turn off** the light.",,,,es
apaisado,landscape (orientation),Wider than tall/Horizontal,El formato **apaisado** es mejor. — The **landscape** format is better.,,,,es
apalabrar,to agree verbally,To arrange informally,**Apalabré** la cita con él. — I **verbally agreed** on the appointment with him.,,,,es
apalancar,to pry/leverage,To use a lever,Usa la palanca para **apalancar**. — Use the lever to **pry**.,,,,es
apantallar,to impress/bluff,To dazzle/Overwhelm,Intenta **apantallarme** pero no funciona. — He tries to **impress** me but it doesn't work.,,,,es
apandillar,to gang up,To form a group against,Se **apandillaron** contra él. — They **ganged up** against him.,,,,es
apañador,person who fixes,Fixer/Handy person,Es un buen **apañador**. — He is a good **fixer**.,,,,es
apañadera,baking sheet,Shallow pan,Pon la comida en la **apañadera**. — Put the food on the **baking sheet**.,,,,es
apañadura,repair/mending,Act of fixing,La **apañadura** fue rápida. — The **repair** was quick.,,,,es
apañamiento,arrangement/fix,Solution/Repair,El **apañamiento** fue temporal. — The **fix** was temporary.,,,,es
apañanza,trick/ruse,Stratagem/Scheme,Es una **apañanza** común. — It's a common **trick**.,,,,es
apañar,to fix/manage,To repair/Get by,Voy a **apañar** el problema. — I am going to **fix** the problem.,,,,es
apantanarse,to get stuck in swamp,To get bogged down,El coche se **apantanó** en el barro. — The car **got stuck** in the mud.,,,,es
apañuscar,to crumple,To wrinkle/Rumple,No **apañusques** la ropa. — Don't **crumple** the clothes.,,,,es
abuela,grandmother,Female ancestor,Mi **abuela** hace pasteles. — My **grandmother** makes cakes.,,,,es
ambiente,environment/atmosphere,Setting/Surroundings,El **ambiente** es tranquilo. — The **atmosphere** is peaceful.,,,,es
amanecer,dawn/sunrise,Early morning/Daybreak,Al **amanecer** salimos. — At **dawn** we left.,,,,es
amante,lover,Person in love/Paramour,Es un **amante** del arte. — He is an **art lover**.,,,,es
amaranto,amaranth,Grain/Plant,El **amaranto** es nutritivo. — **Amaranth** is nutritious.,,,,es
amargo,bitter,Not sweet/Unpleasant,El café es muy **amargo**. — The coffee is very **bitter**.,,,,es
amarillento,yellowish,Slightly yellow,El papel es **amarillento**. — The paper is **yellowish**.,,,,es
amasedero,place for kneading,Kneading area,El **amasedero** es grande. — The **kneading place** is big.,,,,es
amasadora,kneading machine,Mixing device,La **amasadora** facilita el trabajo. — The **kneading machine** makes work easier.,,,,es
amasadura,kneading process,Act of kneading,La **amasadura** toma tiempo. — The **kneading** takes time.,,,,es
amasamiento,kneading/mixing,Process of combining,El **amasamiento** debe ser uniforme. — The **kneading** must be uniform.,,,,es
amasandería,kneading place,Bakery/Workshop,Trabaja en la **amasandería**. — He works in the **bakery**.,,,,es
amasandero,baker,Bread maker,El **amasandero** hace pan. — The **baker** makes bread.,,,,es
amasandera,female baker,Woman who bakes,La **amasandera** vende pan. — The **baker** sells bread.,,,,es
amasijar,to knead/mix,To combine ingredients,Voy a **amasijar** la masa. — I am going to **knead** the dough.,,,,es
amasón,baker (regional),One who bakes,El **amasón** trabaja duro. — The **baker** works hard.,,,,es
amasquillador,one who pastes,Paster,El **amasquillador** aplica pegamento. — The **paster** applies glue.,,,,es
amasquilladura,pasting/gluing,Act of pasting,La **amasquilladura** fue perfecta. — The **gluing** was perfect.,,,,es
amasquillar,to paste/glue,To attach with glue,Voy a **amasquillar** el papel. — I am going to **glue** the paper.,,,,es
amate,amate,Mexican bark paper,El **amate** es tradicional. — **Amate** is traditional.,,,,es
amateur,amateur,Non-professional,Es un **amateur** en deportes. — He is an **amateur** in sports.,,,,es
amatista,amethyst,Purple gemstone,La **amatista** es bonita. — The **amethyst** is beautiful.,,,,es
amatixte,pulque vessel,Drink container,El **amatixte** es antiguo. — The **amatixte** is ancient.,,,,es
amatoria,love poetry,Romantic verse,Ella escribe poesía **amatoria**. — She writes **love poetry**.,,,,es
amatorio,amatory/love-related,Relating to love,Un poema **amatorio** hermoso. — A beautiful **love** poem.,,,,es
amavatoria,amuletic,Protective charm-like,Lleva **amavatoria** para protección. — She wears **amulet** for protection.,,,,es
amawal,Mapuche shaman,Indigenous healer,El **amawal** cura enfermedades. — The **shaman** cures diseases.,,,,es
hábil,able/skilled,Competent/Capable,Es muy **hábil** con sus manos. — He is very **skilled** with his hands.,,,,es
abominable,abominable,Detestable/Horrible,Ese crimen es **abominable**. — That crime is **abominable**.,,,,es
aboral,aboral,Away from mouth,Movimiento **aboral** es importante. — **Aboral** movement is important.,,,,es
aborigen,aboriginal/indigenous,Original/Native,Los pueblos **aborígenes** son antiguos. — The **aboriginal** peoples are ancient.,,,,es
abotargado,bloated/swollen,Puffed up,Estoy **abotargado** después de comer. — I am **bloated** after eating.,,,,es
abrasador,burning,Intensely hot/Scorching,Es un día **abrasador**. — It's a **scorching** day.,,,,es
abrasante,abrasive,Rough/Harsh,El material es muy **abrasante**. — The material is very **abrasive**.,,,,es
abrelatas,can opener,Tool to open cans,El **abrelatas** está en el cajón. — The **can opener** is in the drawer.,,,,es
abrenuncios,one who renounces,Person who denies,Es un **abrenuncios** de sus votos. — He is one who **renounces** his vows.,,,,es
abretonada,buttoned up,Tightly fastened,La chaqueta está **abretonada**. — The jacket is **buttoned up**.,,,,es
abrevada,watered/watered down,Diluted/Wetted,El agua **abrevada** es clara. — The **watered** water is clear.,,,,es
abrevadero,watering place,Place for animals to drink,El ganado va al **abrevadero**. — The cattle go to the **watering place**.,,,,es
abrevador,waterer,One who gives water,El **abrevador** cuida los animales. — The **waterer** cares for the animals.,,,,es
abrevadora,watering device,Tool for watering,La **abrevadora** automática funciona bien. — The **automatic waterer** works well.,,,,es
acelga,chard,Leafy vegetable,La **acelga** es saludable. — **Chard** is healthy.,,,,es
acencia,accent/stress,Emphasis in speech,La **acencia** de esta palabra es fuerte. — The **stress** on this word is strong.,,,,es
acendrada,purified/refined,Perfectly pure,Su amor es muy **acendrada**. — Her love is very **refined**.,,,,es
acendrador,purifier,One who purifies,Es un **acendrador** de metales. — He is a metal **purifier**.,,,,es
acendradoras,furnaces,Heating devices,Las **acendradoras** están calientes. — The **furnaces** are hot.,,,,es
acendradara,purifying,That purifies,Es una máquina **acendradara**. — It's a **purifying** machine.,,,,es
acendradadura,purification,Act of purifying,La **acendradadura** es necesaria. — **Purification** is necessary.,,,,es
acendradura,purification,Process of purifying,La **acendradura** toma tiempo. — **Purification** takes time.,,,,es
acendra,to purify,To refine/Make pure,Voy a **acendrar** el metal. — I am going to **purify** the metal.,,,,es
acendrado,purified/refined,Made pure,El oro **acendrado** es precioso. — **Refined** gold is precious.,,,,es
acendradorcillo,small purifier,Little purifying vessel,El **acendradorcillo** es útil. — The small **purifier** is useful.,,,,es
acendradorcito,tiny purifier,Very small vessel,Es un **acendradorcito** de laboratorio. — It's a tiny **purifier** for the lab.,,,,es
acendradorceta,small purifier (variant),Small purifying device,La **acendradorceta** funciona bien. — The small **purifier** works well.,,,,es
aceitar,to oil,To apply oil/Lubricate,Necesito **aceitar** la máquina. — I need to **oil** the machine.,,,,es
saltar,to jump,To leap,Los niños **saltan** en la cama. — The children **jump** on the bed.,,,,es
beber,to drink,Consuming liquid,"Tengo sed, quiero **beber** agua. — I am thirsty, I want **to drink** water.",,,,es
trabajar,to work,Doing a job,Me gusta **trabajar** en equipo. — I like **to work** in a team.,,,,es
llegar,to arrive,Reaching a place,¿A qué hora **llegas**? — What time do you **arrive**?,,,,es
partir,to leave/depart,Departing,**Partimos** mañana a las ocho. — We **leave** tomorrow at eight.,,,,es
necesitar,to need,Requiring something,**Necesito** un poco de ayuda. — I **need** a little help.,,,,es
mostrar,to show,Displaying something,Te **muestro** mi casa. — I **show** you my house.,,,,es
cerrar,to close,Closing something,**Cierro** la puerta con llave. — I **close** the door with a key.,,,,es
entrar,to enter,Going inside,**Entramos** en la tienda. — We **enter** the store.,,,,es
enviar,to send,Sending something,Te **envío** un email. — I **send** you an email.,,,,es
recibir,to receive,Getting something,**Recibí** un regalo de cumpleaños. — I **received** a birthday present.,,,,es
contar,to count/tell,Counting or narrating,Te **cuento** un secreto. — I **tell** you a secret.,,,,es
frente,forehead,Front of head,Tiene una gran **frente**. — He has a big **forehead**.,,,,es
