word,en,meaning,sentence,reading,romaji,synonyms,language
湖,lake,Inland body of water,湖のほとり。 — The lakeside.,みずうみ,mizuumi,,ja
地名,place name,Location name,珍しい地名。 — A rare place name.,ちめい,chimei,,ja
地震,earthquake,Natural disaster,地震が起きた。 — An earthquake occurred.,じしん,jishin,,ja
火山,volcano,Erupting mountain,富士山は火山です。 — Mt. Fuji is a volcano.,かざン,kazan,,ja
伝統,tradition,Cultural heritage,日本の伝統を守る。 — Protect ja traditions.,でんとう,dentou,,ja
宗教,religion,Belief system,宗教の自由。 — Freedom of religion.,しゅうきょう,shuukyou,,ja
春休み,spring break,School holiday,春休みに旅行する。 — Travel during spring break.,はるやすみ,haruyasumi,,ja
夏休み,summer break,School holiday,夏休みが待ち遠しい。 — I can't wait for summer break.,なつやすみ,natsuyasumi,,ja
冬休み,winter break,School holiday,冬休みは実家に帰る。 — Go home for winter break.,ふゆやすみ,fuyuyasumi,,ja
羨ましい,envious / jealous,Feeling envy,あなたが羨ましい。 — I'm envious of you.,うらやましい,urayamashii,,ja
懐かしい,nostalgic,Dear memory,懐かしい歌。 — A nostalgic song.,なつかしい,natsukashii,,ja
恐ろしい,terrifying,Scary,恐ろしい体験。 — A terrifying experience.,おそろしい,osoroshii,怖い (kowai),ja
詳しい,detailed / knowledgeable,In-depth,詳しい内容。 — Detailed content.,くわしい,kuwashii,詳細な (shousai na),ja
鋭い,sharp,Keen edge,鋭いナイフ。 — A sharp knife.,するどい,surudoi,,ja
鈍い,dull / slow,Not sharp,感覚が鈍い。 — Senses are dull.,にぶい,nibui,,ja
柔かい,soft,Pliant,柔らかいパン。 — Soft bread.,やわらかい,yawarakai,ソフト (sofuto),ja
正式,formal / official,Proper,正式な手続き。 — Formal procedures.,せいしき,seishiki,公式 (koushiki),ja
賑やか,lively / noisy,Bustling,賑やかな街。 — A lively town.,にぎやか,nigiyaka,活気がある (kakki ga aru),ja
適当,appropriate / vague,Suitable or lazy,適当な価格。 — An appropriate price.,てきとう,tekitou,ふさわしい (fusawashii),ja
十分,enough / sufficient,Adequate,時間は十分ある。 — There is enough time.,じゅうぶん,juubun,たっぷり (tappuri),ja
不十分,insufficient,Not enough,説明が不十分だ。 — The explanation is insufficient.,ふじゅうぶん,fujuubun,,ja
最高,best / highest,Top quality,最高の気分。 — The best feeling.,さいこう,saikou,一番 (ichiban),ja
最低,worst / lowest,Bottom quality,最低の天気。 — The worst weather.,さいてい,saitei,最悪 (saiaku),ja
守る,to protect / obey,Guarding or following rules,約束を守る。 — Keep a promise.,まもる,mamoru,防ぐ (fusegu),ja
戦う,to fight,Engaging in combat or competition,病気と戦う。 — To fight against an illness.,たたかう,tatakau,争う (arasou),ja
数える,to count,Finding the total,数字を数える。 — Count the numbers.,かぞえる,kazoeru,,ja
量る,to measure,Finding weight or volume,体重を量る。 — Weigh oneself.,はかる,hakaru,測定する (sokutei suru),ja
片付ける,to tidy up,Putting things away,部屋を片付ける。 — Tidy up the room.,かたづける,katadukeru,整理する (seiri suru),ja
注文する,to order,Requesting a service/item,コーヒーを注文する。 — Order a coffee.,ちゅうもんする,chuumon suru,依頼する (irai suru),ja
予約する,to reserve,Booking in advance,レストランを予約する。 — Reserve a restaurant.,よやくする,yoyaku suru,,ja
確認する,to confirm / check,Verifying,予定を確認する。 — Check the schedule.,かくにんする,kakunin suru,チェックする (chekku suru),ja
参加する,to participate,Joining an event,会議に参加する。 — Participate in the meeting.,さんかする,sanka suru,出席する (shusseki suru),ja
反対する,to oppose,Disagreeing,意見に反対する。 — To oppose an opinion.,はんたいする,hantai suru,逆らう (sakarau),ja
賛成する,to agree,Approving,提案に賛成する。 — To agree with a proposal.,さんせいする,sansei suru,同意する (doui suru),ja
心配する,to worry,Feeling anxious,家族を心配する。 — To worry about family.,しんぱいする,shinpai suru,不安になる (fuan ni naru),ja
我慢する,to endure / be patient,Holding back,痛みを我慢する。 — Endure the pain.,がまんする,gaman suru,耐える (taeru),ja
無理する,to overdo it,Pushing too hard,無理しないでください。 — Please don't overdo it.,むりする,muri suru,,ja
経験する,to experience,Going through an event,海外生活を経験する。 — Experience living abroad.,けいけんする,keiken suru,,ja
失敗する,to fail,Making a mistake,テストに失敗した。 — I failed the test.,しっぱいする,shippai suru,ミスする (misu suru),ja
成功する,to succeed,Achieving a goal,事業に成功する。 — Succeed in business.,せいこうする,seikou suru,,ja
説明する,to explain,Clarifying,理由を説明する。 — Explain the reason.,せつめいする,setsumei suru,解説する (kaisetsu suru),ja
遅刻する,to be late,Arriving after the time,会議に遅刻する。 — Be late for the meeting.,ちこくする,chikoku suru,遅れる (okureru),ja
計算する,to calculate,Mathematical processing,合計を計算する。 — Calculate the total.,けいさんする,keisan suru,,ja
散歩する,to take a walk,Leisurely walking,公園を散歩する。 — Take a walk in the park.,さんぽする,sanpo suru,,ja
掃除する,to clean,Removing dirt/clutter,部屋を掃除する。 — Clean the room.,そうじする,souji suru,清掃する (seisou suru),ja
洗濯する,to do laundry,Washing clothes,服を洗濯する。 — Wash the clothes.,せんたくする,sentaku suru,,ja
料理する,to cook,Preparing food,晩ご飯を料理する。 — Cook dinner.,りょうりする,ryouri suru,調理する (chouri suru),ja
厳しい,strict / severe,Hard or stern,先生は厳しい。 — The teacher is strict.,きびしい,kibishii,厳格 (genkaku),ja
細かい,fine / detailed,Small parts,細かいお金。 — Small change (money).,こまかい,komakai,詳細な (shousai na),ja
熱心,enthusiastic,Earnest,彼は勉強に熱心だ。 — He is enthusiastic about studying.,ねっしん,nesshin,情熱的 (jounetsuteki),ja
勝手,selfish / convenience,One's own way,勝手なことをしないで。 — Don't do as you please (selfishly).,かって,katte,わがまま (wagamama),ja
大切,important / precious,Valuable,家族は大切だ。 — Family is important.,たいせつ,taisetsu,重要 (juuyou),ja
急,sudden / steep,Abrupt,急な階段。 — Steep stairs.,きゅう,kyuu,突然 (totsuzen),ja
多分,probably,Likely,多分、雨が降る。 — It will probably rain.,たぶん,tabun,おそらく (osoraku),ja
骨,bone,Body part,骨を折る。 — Break a bone.,ほね,hone,,ja
心臓,heart (organ),Internal organ,心臓の音。 — Heartbeat (sound of heart).,しんぞう,shinzou,,ja
血,blood,Body fluid,血が出る。 — To bleed.,ち,chi,血液 (ketsueki),ja
風邪,cold (illness),Health condition,風邪をひいた。 — I caught a cold.,かぜ,kaze,,ja
怪我,injury,Physical hurt,足に怪我をした。 — I injured my leg.,けが,kega,負傷 (fushou),ja
健康,health,Well-being,健康が一番。 — Health is number one.,けんこう,kenkou,,ja
医者,doctor,Medical professional,医者になりたい。 — I want to be a doctor.,いしゃ,isha,医師 (ishi),ja
看護師,nurse,Medical professional,看護師さんは優しい。 — The nurse is kind.,かんごし,kangoshi,,ja
歯医者,dentist,Medical professional,歯医者が嫌いです。 — I hate the dentist.,はいしゃ,haisha,,ja
熱,fever / heat,Body temperature,熱がある。 — To have a fever.,ねつ,netsu,,ja
咳,cough,Symptom,咳が出る。 — To have a cough.,せき,seki,,ja
注射,injection / shot,Medical treatment,注射は痛い。 — Shots hurt.,ちゅうしゃ,chuusha,,ja
入院,hospitalization,Staying in hospital,一週間、入院する。 — Be hospitalized for a week.,にゅういん,nyuuin,,ja
退院,discharge from hospital,Leaving hospital,明日、退院します。 — I'm being discharged tomorrow.,たいいん,taiin,,ja
雲,cloud,Vapor in sky,白い雲。 — White clouds.,くも,kumo,,ja
雷,thunder / lightning,Storm element,雷が鳴る。 — It thunders.,かみなり,kaminari,,ja
火事,fire (disaster),Destructive fire,火事に気をつけて。 — Be careful of fires.,かじ,kaji,,ja
事故,accident,Calamity,交通事故。 — Traffic accident.,じこ,jiko,,ja
波,wave,Sea movement,波が高い。 — Waves are high.,なみ,nami,,ja
新幹線,bullet train,High speed train,新幹線で行く。 — Go by bullet train.,しんかんせん,shinkansen,,ja
駐車場,parking lot,Car area,駐車場はあそこです。 — The parking lot is over there.,ちゅうしゃじょう,chuushajou,,ja
交差点,intersection,Road crossing,交差点を曲がる。 — Turn at the intersection.,こうさてん,kousaten,,ja
屋上,rooftop,Top of building,屋上からの景色。 — View from the rooftop.,おくじょう,okujou,,ja
箱,box,Container,箱に入れる。 — Put in the box.,はこ,hako,,ja
瓶,bottle,Glass container,ビンの蓋。 — The lid of the bottle.,びん,bin,ボトル (botoru),ja
缶,can,Metal container,空き缶を捨てる。 — Throw away the empty can.,かん,kan,,ja
袋,bag / sack,Flexible container,レジ袋はいりません。 — I don't need a plastic bag.,ふくろ,fukuro,,ja
時計,watch / clock,Time device,時計を見る。 — Look at the clock.,とけい,tokei,,ja
情報,information,Data,情報を集める。 — Gather information.,じょうほう,jouhou,,ja
設定,settings,Configuration,スマホの設定。 — Smartphone settings.,せってい,settei,,ja
画面,screen,Display,画面が割れた。 — The screen broke.,がめん,gamen,,ja
電池,battery,Power source,電池が切れた。 — The battery died.,でんち,denchi,,ja
電波,signal / reception,Wave transmission,電波が悪い。 — The reception is bad.,でんぱ,denpa,,ja
検索,search / look up,Digital search,グーグルで検索する。 — Search on Google.,けんさく,kensaku,,ja
登録,registration,Signing up,サイトに登録する。 — Register on a site.,とうろく,touroku,,ja
添付,attachment,Electronic addition,ファイルを添付する。 — Attach a file.,てんぷ,tenpu,,ja
送信,sending,Dispatching mail/data,メールを送信する。 — Send an email.,そうしん,soushin,,ja
受信,receiving,Getting mail/data,メールを受信する。 — Receive an email.,じゅしん,jushin,,ja
文,sentence,Text unit,文を書く。 — Write a sentence.,ぶん,bun,,ja
漢字,kanji,ja characters,漢字は難しい。 — Kanji is difficult.,かんじ,kanji,,ja
勉強,study,Learning,日本語の勉強。 — Studying ja.,べんきょう,benkyou,,ja
会議,meeting,Professional talk,会議が長い。 — The meeting is long.,かいぎ,kaigi,,ja
資料,documents / data,Papers,資料を準備する。 — Prepare the documents.,しりょう,shiryou,,ja
残業,overtime,Extra work,今日は残業だ。 — I have overtime today.,ざんぎょう,zangyou,,ja
休み,holiday / rest,Time off,明日は休みだ。 — Tomorrow is a holiday.,やすみ,yasumi,休暇 (kyuuka),ja
同僚,colleague,Coworker,同僚と飲む。 — Drink with a colleague.,どうりょう,douryou,,ja
部長,manager / dept head,Office title,部長に報告する。 — Report to the manager.,ぶちょう,buchou,,ja
和食,ja food,Traditional food,和食が好きです。 — I like ja food.,わしょく,washoku,,ja
洋食,Western food,Western cuisine,洋食を食べる。 — Eat Western food.,ようしょく,youshoku,,ja
朝食,breakfast,Morning meal,朝食を食べる。 — Eat breakfast.,ちょうしょく,choushoku,朝ごはん (asagohan),ja
昼食,lunch,Noon meal,昼食をとる。 — Have lunch.,ちゅうしょく,chuushoku,お昼 (ohiru),ja
夕食,dinner,Evening meal,夕食を作る。 — Make dinner.,ゆうしょく,yuushoku,晩ごはん (bangohan),ja
外食,eating out,Dining at restaurant,今日は外食しよう。 — Let's eat out today.,がいしょく,gaishoku,,ja
油,oil,Fat for cooking,油で揚げる。 — Deep fry (fry in oil).,あぶら,abura,,ja
味,taste / flavor,Sensation,味が薄い。 — The flavor is weak.,あじ,aji,,ja
進める,to advance / promote,Moving forward,計画を進める。 — Proceed with the plan.,すすめる,susumeru,前進させる (zenshin saseru),ja
進む,to go forward / progress,Self-movement,工事が進む。 — Construction is progressing.,すすむ,susumu,前進する (zenshin suru),ja
伝える,to convey / report,Passing on info,メッセージを伝える。 — Convey a message.,つたえる,tsutaeru,報告する (houkoku suru),ja
続ける,to continue (trans.),Keeping an action going,勉強を続ける。 — Continue studying.,つづける,tsuzukeru,継続する (keizoku suru),ja
