word,en,meaning,sentence,reading,romaji,synonyms,language
samenleving,society,Community,We leven in een open **samenleving**. — We live in an open **society**.,,,maatschappij;gemeenschap;wereld,nl
steen,stone,Hard material,Hij gooit een **steen** in het water. — He throws a **stone** into the water.,,,rots;kei;pebble,nl
voorbij,past/over,Finished or passed,De zomer is **voorbij**. — Summer is **over**.,,,afgelopen;verstreken;beëindigd,nl
krant,newspaper,Printed news,Ik lees elke ochtend de **krant**. — I read the **newspaper** every morning.,,,dagblad;journaal;tijdschrift,nl
hulp,help,Assistance,Ik heb **hulp** nodig. — I need **help**.,,,bijstand;steun;ondersteuning,nl
verhouding,relationship/ratio,Connection or proportion,De **verhouding** tussen hen is goed. — The **relationship** between them is good.,,,relatie;verband;ratio,nl
centraal,central,In the middle,Dit station ligt heel **centraal**. — This station is very **central**.,,,middelmatig;in het midden;prominent,nl
ontmoeten,to meet,To come together,We **ontmoetten** elkaar in het park. — We **met** each other in the park.,,,treffen;zien;tegenkomen,nl
houding,attitude/posture,Way of thinking or standing,Ze heeft een positieve **houding**. — She has a positive **attitude**.,,,instelling;positie;gedrag,nl
gevaar,danger,Risk,Er is **gevaar** op de weg. — There is **danger** on the road.,,,risico;bedreiging;dreiging,nl
trap,stairs / kick,Steps,Ze loopt de **trap** op. — She walks up the **stairs**.,,,trapleuning;trede,nl
rest,rest,Remaining part,De **rest** van de dag ben ik thuis. — The **rest** of the day I am at home.,,,resterende deel;overige;het overige,nl
regering,government,Ruling body,De **regering** neemt nieuwe maatregelen. — The **government** is taking new measures.,,,kabinet;bestuur;overheid,nl
muziek,music,Sound art,Ze luistert graag naar **muziek**. — She likes to listen to **music**.,,,melodie;ritme;klankkunst,nl
werpen,to throw,To toss,Hij **werpt** de bal. — He **throws** the ball.,,,gooien;smijten;lanceren,nl
scherp,sharp,Pointed or clear,Het mes is erg **scherp**. — The knife is very **sharp**.,,,puntig;scherpsnijdend;helder,nl
treden,to step/enter,Formal for step,Hij **treedt** de kamer binnen. — He **steps** into the room.,,,betreden;stappen;gaan,nl
maal,time (occurrence),Number of times,Ik heb hem al tien **maal** gezien. — I have seen him ten **times** already.,,,keer;gelegenheid,nl
openen,to open,Make open,Ze **opent** de deur. — She **opens** the door.,,,open maken;ontsluiten;openslaan,nl
gek,crazy / fool,Strange,Wat een **gek** idee! — What a **crazy** idea!,,,gestoord;waanzinnig;excentriek,nl
bank,bank/bench,Financial place or seat,We zitten op de **bank**. — We sit on the **sofa**.,,,canapé;sofa;zetel,nl
blad,leaf/page,Paper or plant part,Het **blad** valt van de boom. — The **leaf** falls from the tree.,,,blaadje;paginablad;folio,nl
schip,ship,Large boat,Het grote **schip** vaart de haven in. — The large **ship** sails into the harbour.,,,boot;vaartuig;zeeschip,nl
spel,game,Play activity,Het **spel** duurt twee uur. — The **game** lasts two hours.,,,game;activiteit;wedstrijd,nl
rekening,bill/account,Financial statement,De **rekening** is honderd euro. — The **bill** is a hundred euros.,,,factuur;nota;kosten,nl
voren,forward,Ahead,Zet een stap naar **voren**. — Take a step **forward**.,,,vooruit;naar voren;voor,nl
wetenschappelijk,scientific,Related to science,Dit is **wetenschappelijk** bewezen. — This is **scientifically** proven.,,,empirisch;bewezen;methodisch,nl
zak,bag/pocket,Container,Ik stop het in mijn **zak**. — I put it in my **pocket**.,,,buidel;tas;ruimte,nl
opnemen,to record/take in,Capture or include,Kun je de telefoon **opnemen**? — Can you **pick up** the phone?,,,beantwoorden;registreren;incasseren,nl
borst,chest,Upper body part,Hij klopt op zijn **borst**. — He beats his **chest**.,,,borstkas;borstvlies;thorax,nl
soldaat,soldier,Army member,De **soldaat** bewaakt de poort. — The **soldier** guards the gate.,,,militair;legerman;strijder,nl
behandelen,to treat,Handle or cure,Ze **behandelt** elke patiënt met zorg. — She **treats** every patient with care.,,,verplegen;verzorgen;aanpakken,nl
papier,paper,Material for writing,Hij schrijft op een vel **papier**. — He writes on a sheet of **paper**.,,,blad;document;vel,nl
hoop,hope/pile,Expectation or stack,Ik heb nog **hoop** voor de toekomst. — I still have **hope** for the future.,,,verwachting;optimisme;vertrouwen,nl
breken,to break,Separate into parts,Hij **brak** zijn arm. — He **broke** his arm.,,,barsten;splitsen;kapotmaken,nl
fles,bottle,Container,Ze opent een **fles** wijn. — She opens a **bottle** of wine.,,,karaf;kruik;ampul,nl
waarheid,truth,Reality,Vertel mij de **waarheid**. — Tell me the **truth**.,,,realiteit;feit;eerlijkheid,nl
tenminste,at least,Minimum,Ik wil **tenminste** één keer proberen. — I want to try **at least** once.,,,minstens;op zijn minst;althans,nl
prachtig,beautiful,Very nice,Dit landschap is **prachtig**. — This landscape is **beautiful**.,,,schitterend;magnifiek;grandioos,nl
grens,border,Limit,We rijden over de **grens**. — We drive across the **border**.,,,limiet;grensgebied;grenspost,nl
hoek,corner,Angle or place,De winkel staat op de **hoek**. — The shop is on the **corner**.,,,bocht;punt;knik,nl
beroep,profession,Job,Wat is jouw **beroep**? — What is your **profession**?,,,vak;functie;job,nl
minister,minister,Government official,De **minister** hield een toespraak. — The **minister** gave a speech.,,,staatssecretaris;bewindspersoon,nl
daarop,on that/after that,Following or on top,**Daarop** gaf hij antwoord. — **Then** he gave an answer.,,,daarna;hierop;vervolgens,nl
wind,wind,Air movement,De **wind** blaast hard vandaag. — The **wind** is blowing hard today.,,,bries;storm;luchtstroom,nl
koffie,coffee,Drink,Ik drink elke ochtend **koffie**. — I drink **coffee** every morning.,,,espresso;cafeïne;mokka,nl
toestand,condition,State,De **toestand** is ernstig. — The **condition** is serious.,,,situatie;staat;omstandigheid,nl
stoppen,to stop,End action,We moeten hier **stoppen**. — We must **stop** here.,,,ophouden;staken;beëindigen,nl
oom,uncle,Family member,Mijn **oom** woont in Amsterdam. — My **uncle** lives in Amsterdam.,,,oompje;oomzegger,nl
oor,ear,Body part,Hij heeft pijn in zijn **oor**. — He has pain in his **ear**.,,,gehoororgaan,nl
poging,attempt,Try,Dit was een goede **poging**. — This was a good **attempt**.,,,inspanning;probeersel;proefneming,nl
oorzaak,cause,Reason,Wat is de **oorzaak** van dit probleem? — What is the **cause** of this problem?,,,reden;aanleiding;factor,nl
verlaten,to leave,Go away from,Ze heeft de stad **verlaten**. — She has **left** the city.,,,weggaan;vertrekken;achterlaten,nl
vlak,flat/level,Even surface,Het landschap is **vlak**. — The landscape is **flat**.,,,effen;gelijkmatig;horizontaal,nl
buurt,neighborhood,Local area,We wonen in een rustige **buurt**. — We live in a quiet **neighbourhood**.,,,wijk;omgeving;streek,nl
informatie,information,Data,Ik zoek meer **informatie** over dit onderwerp. — I am looking for more **information** on this topic.,,,gegevens;feiten;inlichtingen,nl
mening,opinion,View,Wat is jouw **mening** hierover? — What is your **opinion** on this?,,,opvatting;zienswijze;standpunt,nl
ruim,spacious/over,Wide or more than,De kamer is erg **ruim**. — The room is very **spacious**.,,,breed;wijd;groot,nl
methode,method,Way of doing,We gebruiken een nieuwe **methode**. — We use a new **method**.,,,aanpak;werkwijze;procedure,nl
gooien,to throw,Toss,Hij **gooit** de bal. — He **throws** the ball.,,,werpen;smijten;lanceren,nl
lip,lip,Body part,Ze bijt op haar **lip**. — She bites her **lip**.,,,lippen;mondrand,nl
positie,position,Place,In welke **positie** sta jij? — What **position** are you in?,,,stand;plek;houding,nl
herkennen,to recognize,Identify,Ik **herkende** hem onmiddellijk. — I **recognised** him immediately.,,,kennen;onderscheiden;identificeren,nl
allen,all (formal),Everyone,**Allen** zijn welkom. — **All** are welcome.,,,iedereen;allemaal;elk,nl
schreeuwen,to shout,Loudly speak,Hij **schreeuwde** van pijn. — He **shouted** in pain.,,,roepen;gillen;brullen,nl
gezin,family,Household,Ze hebben een groot **gezin**. — They have a large **family**.,,,huishouden;familie;huisgezin,nl
morgen,tomorrow/morning,Next day or morning,Tot **morgen**! — See you **tomorrow**!,,,de volgende dag;over een dag,nl
huilen,to cry,Tears,Het kind **huilde** de hele nacht. — The child **cried** all night.,,,wenen;tranen vergieten;snikken,nl
voorzichtig,careful,Cautious,Wees **voorzichtig** op de gladde weg. — Be **careful** on the slippery road.,,,omzichtig;behoedzaam;attent,nl
enorm,enormous,Very big,De boom is **enorm** groot. — The tree is **enormously** big.,,,gigantisch;reusachtig;kolossaal,nl
ontvangen,to receive,Get something,Ze **ontving** een mooi cadeau. — She **received** a lovely gift.,,,krijgen;verwerven;tegenkrijgen,nl
dikwijls,often,Frequently,Hij gaat **dikwijls** naar de bioscoop. — He **often** goes to the cinema.,,,vaak;regelmatig;veelvuldig,nl
foto,photo,Picture,Ze maakt een **foto**. — She takes a **photo**.,,,afbeelding;opname;kiekje,nl
film,film/movie,Motion picture,We gaan vanavond een **film** kijken. — We are going to watch a **film** tonight.,,,bioscoop;movie;speelfilm,nl
activiteit,activity,Action,Sport is een gezonde **activiteit**. — Sport is a healthy **activity**.,,,actie;bezigheid;handeling,nl
modern,modern,Contemporary,Dit huis heeft een **moderne** stijl. — This house has a **modern** style.,,,hedendaags;actueel;eigentijds,nl
trachten,to try (formal),Attempt,Hij **trachtte** de deur open te krijgen. — He **tried** to get the door open.,,,proberen;pogen;streven,nl
geluk,luck/happiness,Good fortune,Ik wens je veel **geluk**! — I wish you lots of **luck**!,,,fortuin;succes;zegen,nl
beslissing,decision,Choice made,Dit was een moeilijke **beslissing**. — This was a difficult **decision**.,,,keuze;besluit;oordeel,nl
uiteindelijk,eventually,In the end,**Uiteindelijk** kregen we gelijk. — **Eventually** we were proven right.,,,tenslotte;in het einde;toch,nl
basis,basis,Foundation,Dit is de **basis** van ons werk. — This is the **basis** of our work.,,,grondslag;fundament;kern,nl
niveau,level,Degree,Het **niveau** van het onderwijs is hoog. — The **level** of education is high.,,,peil;graad;kwaliteit,nl
geleden,ago,Time in past,Dat was tien jaar **geleden**. — That was ten years **ago**.,,,eerder;in het verleden,nl
gelegenheid,opportunity,Chance,Hier is een goede **gelegenheid**. — Here is a good **opportunity**.,,,kans;moment;occasion,nl
noodzakelijk,necessary,Needed,Het is **noodzakelijk** om te oefenen. — It is **necessary** to practise.,,,vereist;onmisbaar;essentieel,nl
zuster,sister/nurse,Female sibling or nurse,Zijn **zuster** is verpleegkundige. — His **sister** is a nurse.,,,zus;zusters;broeder,nl
vertonen,to show/display,Exhibit,Ze **vertoont** tekenen van stress. — She **shows** signs of stress.,,,tonen;laten zien;presenteren,nl
lijn,line,Straight mark,Trek een rechte **lijn**. — Draw a straight **line**.,,,streep;strook;draad,nl
handelen,to act/trade,Take action,We moeten snel **handelen**. — We must act **quickly**.,,,optreden;ageren;zaken doen,nl
wakker,awake,Not asleep,Ben je al **wakker**? — Are you awake **yet**?,,,bijdehand;alert;waakzaam,nl
tante,aunt,Family member,Mijn **tante** bakt heerlijke taarten. — My **aunt** bakes delicious cakes.,,,tanti,nl
schuiven,to slide,Move smoothly,Ze **schuift** de kast opzij. — She **slides** the cupboard aside.,,,dragen;bewegen;verplaatsen,nl
aanwezig,present,There,Is iedereen **aanwezig**? — Is everyone **present**?,,,aanwezig;er zijn;verschenen,nl
blij,happy,Glad,Ze is heel **blij** met haar cadeau. — She is very **happy** with her gift.,,,gelukkig;opgetogen;verheugd,nl
vuur,fire,Flames,Ze warmen zich bij het **vuur**. — They warm themselves by the **fire**.,,,vlam;brand;gloed,nl
prijs,price / prize,Cost of something,De **prijs** is te hoog. — The **price** is too high.,,,kosten;tarief;bedrag,nl
loop,run / walk / course,Movement fast,In de **loop** van de dag werd het warmer. — During the **course** of the day it got warmer.,,,gang;verloop;ontwikkeling,nl
aardig,nice/kind,Friendly,Ze is altijd heel **aardig**. — She is always very **nice**.,,,vriendelijk;lief;sympathiek,nl
terecht,rightly/correct,Justified,Zijn kritiek is **terecht**. — His criticism is **justified**.,,,gegrond;begrijpelijk;gepast,nl
leeftijd,age,Years lived,Op welke **leeftijd** begon je te lopen? — At what **age** did you start walking?,,,ouderdom;jaren;tijd,nl
kloppen,to be correct/knock,Be right or knock,Dat **klopt** helemaal. — That is completely **correct**.,,,juist zijn;overeenkomen;bevestigen,nl
reactie,reaction,Response,Zijn **reactie** verraste mij. — His **reaction** surprised me.,,,respons;antwoord;weerwoord,nl
telkens,each time,Every time,**Telkens** als ik hem zie lacht hij. — **Every time** I see him he laughs.,steeds;elke keer;keer op keer;steeds;elke keer;keer op keer,nl
verkopen,to sell,Give for money,Hij **verkoopt** zijn huis. — He is **selling** his house.,,,te koop zetten;verhandelen;van de hand doen,nl
eveneens,also/likewise,In addition,Zij was **eveneens** aanwezig. — She was **also** present.,,,ook;tevens;bovendien,nl
tegelijk,at the same time,Simultaneously,We praten nooit **tegelijk**. — We never talk **at the same time**.,,,simultaan;gelijktijdig;samen,nl
stof,dust/material,Fine particles or fabric,Er ligt veel **stof** op het meubel. — There is a lot of **dust** on the furniture.,,,gruis;poeder;materie,nl
praktijk,practice,Real use,Theorie verschilt van **praktijk**. — Theory differs from **practice**.,,,uitvoering;werkelijkheid;toepassing,nl
hemel,sky/heaven,Above earth,De **hemel** is vol sterren. — The **sky** is full of stars.,,,firmament;uitspansel;lucht,nl
neus,nose,Body part,Hij snuit zijn **neus**. — He blows his **nose**.,,,snuit;reukorgaan,nl
bellen,to call,Phone someone,Ik ga hem **bellen**. — I am going to **call** him.,,,telefoneren;opbellen;contact opnemen,nl
onmogelijk,impossible,Not possible,Dit is **onmogelijk**! — This is **impossible**!,,,ondenkbaar;niet haalbaar;uitgesloten,nl
verschijnsel,phenomenon,Observable fact,Dit is een merkwaardig **verschijnsel**. — This is a remarkable **phenomenon**.,,,fenomeen;gebeurtenis;opvallendheid,nl
veroorzaken,to cause,Make happen,Stress kan **veroorzaken** dat je ziek wordt. — Stress can **cause** you to become ill.,,,teweegbrengen;bewerkstelligen;aanrichten,nl
sturen,to send/steer,Direct or send,Ze **stuurt** een bericht. — She **sends** a message.,,,verzenden;leiden;richten,nl
stilte,silence,No sound,Er viel een diepe **stilte**. — A deep **silence** fell.,,,rust;geluidsloosheid;stille,nl
gedurende,during,In a period,**Gedurende** de zomer reizen we. — **During** the summer we travel.,,,tijdens;in de loop van;doorheen,nl
inzicht,insight,Understanding,Ze heeft goed **inzicht** in dit probleem. — She has good **insight** into this problem.,,,begrip;visie;doorzicht,nl
terrein,area/terrain,Field or land,Er is nieuw **terrein** vrijgekomen. — New **terrain** has become available.,,,gebied;land;veld,nl
